구분,Jan.,Feb.,Mar.,Apr.,May,Jun.,Jul.,Aug.,Sep.,Oct.,Nov.,Dec.,Total,sales_type,age,year
Audi - A7 45 TDI quattro,4,7,7,0,0,0,0,0,0,0,0,0,18,개인,30~39,2021
Audi - A7 50 TDI quattro,3,3,11,7,0,0,0,0,0,0,0,0,24,개인,30~39,2021
Audi - A7 55 TFSI quattro,14,28,51,11,0,0,0,0,0,0,0,0,104,개인,30~39,2021
Audi - A8 50 TDI quattro,0,0,2,0,0,0,0,0,0,0,0,0,2,개인,30~39,2021
Audi - A8 L 50 TDI quattro,0,0,0,1,0,0,0,0,0,0,0,0,1,개인,30~39,2021
Audi - A8 L 55 TFSI quattro,1,0,0,2,0,0,0,0,0,0,0,0,3,개인,30~39,2021
Audi - Q2 35 TDI,2,1,1,0,0,0,0,0,0,0,0,0,4,개인,30~39,2021
Audi - Q3 35 TDI,5,2,0,0,0,0,0,0,0,0,0,0,7,개인,30~39,2021
Audi - Q3 Sportback 35 TDI,7,0,0,0,0,0,0,0,0,0,0,0,7,개인,30~39,2021
Audi - Q5 40 TDI quattro,21,1,0,0,0,0,0,0,0,0,0,0,22,개인,30~39,2021
Audi - Q5 50 TDI quattro,7,2,0,0,0,0,0,0,0,0,0,0,9,개인,30~39,2021
Audi - Q7 45 TDI quattro,4,15,23,9,0,0,0,0,0,0,0,0,51,개인,30~39,2021
Audi - Q7 50 TDI quattro,0,1,1,0,0,0,0,0,0,0,0,0,2,개인,30~39,2021
Audi - Q7 55 TFSI quattro,0,4,7,3,0,0,0,0,0,0,0,0,14,개인,30~39,2021
Audi - Q8 45 TDI quattro,2,5,9,4,0,0,0,0,0,0,0,0,20,개인,30~39,2021
Audi - Q8 50 TDI quattro,8,8,10,10,0,0,0,0,0,0,0,0,36,개인,30~39,2021
Audi - Q8 55 TFSI quattro,0,7,24,8,0,0,0,0,0,0,0,0,39,개인,30~39,2021
Audi - R8 V10 performance,0,0,2,1,0,0,0,0,0,0,0,0,3,개인,30~39,2021
Audi - S6 TDI,0,0,2,0,0,0,0,0,0,0,0,0,2,개인,30~39,2021
Audi - S7 TDI,2,1,4,0,0,0,0,0,0,0,0,0,7,개인,30~39,2021
Audi - S8 L TFSI,0,0,0,1,0,0,0,0,0,0,0,0,1,개인,30~39,2021
Audi - SQ5 TDI,3,6,5,1,0,0,0,0,0,0,0,0,15,개인,30~39,2021
Audi - SQ8 TDI,0,1,0,0,0,0,0,0,0,0,0,0,1,개인,30~39,2021
Audi - e-tron 55 quattro,0,0,4,4,0,0,0,0,0,0,0,0,8,개인,30~39,2021
BMW - 118d Urban,70,56,75,33,0,0,0,0,0,0,0,0,234,개인,30~39,2021
BMW - 218d Gran Coupe,26,60,55,10,0,0,0,0,0,0,0,0,151,개인,30~39,2021
BMW - 320,126,186,144,158,0,0,0,0,0,0,0,0,614,개인,30~39,2021
BMW - 320 Touring,7,19,36,21,0,0,0,0,0,0,0,0,83,개인,30~39,2021
BMW - 320d,12,17,15,15,0,0,0,0,0,0,0,0,59,개인,30~39,2021
BMW - 320d Touring,5,5,11,6,0,0,0,0,0,0,0,0,27,개인,30~39,2021
BMW - 320d xDrive,3,6,5,3,0,0,0,0,0,0,0,0,17,개인,30~39,2021
BMW - 330e,9,5,17,26,0,0,0,0,0,0,0,0,57,개인,30~39,2021
BMW - 420 Coupe,0,11,18,13,0,0,0,0,0,0,0,0,42,개인,30~39,2021
BMW - 420d Coupe,0,0,4,3,0,0,0,0,0,0,0,0,7,개인,30~39,2021
BMW - 420d Gran Coupe,1,0,0,0,0,0,0,0,0,0,0,0,1,개인,30~39,2021
BMW - 420d xDrive Gran Coupe,1,0,0,0,0,0,0,0,0,0,0,0,1,개인,30~39,2021
BMW - 520,196,191,123,223,0,0,0,0,0,0,0,0,733,개인,30~39,2021
BMW - 520d xDrive,0,0,0,1,0,0,0,0,0,0,0,0,1,개인,30~39,2021
BMW - 523d,22,29,13,31,0,0,0,0,0,0,0,0,95,개인,30~39,2021
BMW - 523d xDrive,7,6,5,12,0,0,0,0,0,0,0,0,30,개인,30~39,2021
BMW - 530,127,152,121,123,0,0,0,0,0,0,0,0,523,개인,30~39,2021
BMW - 530 xDrive,44,85,36,32,0,0,0,0,0,0,0,0,197,개인,30~39,2021
BMW - 530d,0,0,0,1,0,0,0,0,0,0,0,0,1,개인,30~39,2021
BMW - 530e,35,63,100,91,0,0,0,0,0,0,0,0,289,개인,30~39,2021
BMW - 540 xDrive,2,1,1,0,0,0,0,0,0,0,0,0,4,개인,30~39,2021
BMW - 620d Gran Turismo,39,29,36,31,0,0,0,0,0,0,0,0,135,개인,30~39,2021
BMW - 620d xDrive Gran Turismo,10,9,25,12,0,0,0,0,0,0,0,0,56,개인,30~39,2021
BMW - 630 xDrive Gran Turismo,37,33,36,55,0,0,0,0,0,0,0,0,161,개인,30~39,2021
BMW - 630d xDrive Gran Turismo,4,2,0,0,0,0,0,0,0,0,0,0,6,개인,30~39,2021
BMW - 640 xDrive Gran Turismo,1,4,7,0,0,0,0,0,0,0,0,0,12,개인,30~39,2021
BMW - 730Ld xDrive,1,0,1,0,0,0,0,0,0,0,0,0,2,개인,30~39,2021
BMW - 730d xDrive,0,0,0,1,0,0,0,0,0,0,0,0,1,개인,30~39,2021
BMW - 740,4,1,0,3,0,0,0,0,0,0,0,0,8,개인,30~39,2021
BMW - 740Li xDrive,0,0,3,1,0,0,0,0,0,0,0,0,4,개인,30~39,2021
BMW - 745Le,1,1,2,1,0,0,0,0,0,0,0,0,5,개인,30~39,2021
BMW - 745e,0,1,0,0,0,0,0,0,0,0,0,0,1,개인,30~39,2021
BMW - 840 xDrive Coupe,0,0,0,1,0,0,0,0,0,0,0,0,1,개인,30~39,2021
BMW - 840 xDrive Gran Coupe,0,0,2,2,0,0,0,0,0,0,0,0,4,개인,30~39,2021
BMW - Active Tourer,49,14,38,14,0,0,0,0,0,0,0,0,115,개인,30~39,2021
BMW - M2,0,0,13,1,0,0,0,0,0,0,0,0,14,개인,30~39,2021
BMW - M235 xDrive Gran Coupe,9,10,12,5,0,0,0,0,0,0,0,0,36,개인,30~39,2021
BMW - M3,0,0,0,2,0,0,0,0,0,0,0,0,2,개인,30~39,2021
BMW - M340,12,9,33,16,0,0,0,0,0,0,0,0,70,개인,30~39,2021
BMW - M340 xDrive Touring,3,9,5,0,0,0,0,0,0,0,0,0,17,개인,30~39,2021
BMW - M440 xDrive Coupe,0,0,0,10,0,0,0,0,0,0,0,0,10,개인,30~39,2021
BMW - M5,5,0,0,1,0,0,0,0,0,0,0,0,6,개인,30~39,2021
BMW - M550 xDrive,3,3,5,10,0,0,0,0,0,0,0,0,21,개인,30~39,2021
BMW - M550d xDrive,0,0,0,1,0,0,0,0,0,0,0,0,1,개인,30~39,2021
BMW - X1 1.8d,13,25,13,16,0,0,0,0,0,0,0,0,67,개인,30~39,2021
BMW - X1 2.0,118,108,53,47,0,0,0,0,0,0,0,0,326,개인,30~39,2021
BMW - X2 1.8d,2,6,3,0,0,0,0,0,0,0,0,0,11,개인,30~39,2021
BMW - X2 2.0,7,14,15,8,0,0,0,0,0,0,0,0,44,개인,30~39,2021
BMW - X3 2.0,92,94,118,122,0,0,0,0,0,0,0,0,426,개인,30~39,2021
BMW - X3 2.0d,15,17,10,12,0,0,0,0,0,0,0,0,54,개인,30~39,2021
BMW - X3 3.0d,1,0,0,0,0,0,0,0,0,0,0,0,1,개인,30~39,2021
BMW - X3 3.0e,5,2,14,55,0,0,0,0,0,0,0,0,76,개인,30~39,2021
BMW - X3 M,2,4,3,0,0,0,0,0,0,0,0,0,9,개인,30~39,2021
BMW - X3 M40,11,2,6,7,0,0,0,0,0,0,0,0,26,개인,30~39,2021
BMW - X4 2.0,56,47,70,139,0,0,0,0,0,0,0,0,312,개인,30~39,2021
BMW - X4 2.0d,8,7,7,4,0,0,0,0,0,0,0,0,26,개인,30~39,2021
BMW - X4 M,0,0,1,1,0,0,0,0,0,0,0,0,2,개인,30~39,2021
BMW - X4 M40,4,6,6,0,0,0,0,0,0,0,0,0,16,개인,30~39,2021
BMW - X5 3.0d,31,13,10,18,0,0,0,0,0,0,0,0,72,개인,30~39,2021
BMW - X5 4.0,29,35,49,43,0,0,0,0,0,0,0,0,156,개인,30~39,2021
BMW - X5 4.0d,7,3,2,0,0,0,0,0,0,0,0,0,12,개인,30~39,2021
BMW - X5 4.5e,4,2,11,11,0,0,0,0,0,0,0,0,28,개인,30~39,2021
BMW - X5 M,1,1,0,3,0,0,0,0,0,0,0,0,5,개인,30~39,2021
BMW - X5 M50,2,1,2,1,0,0,0,0,0,0,0,0,6,개인,30~39,2021
BMW - X6 3.0d,15,10,7,13,0,0,0,0,0,0,0,0,45,개인,30~39,2021
BMW - X6 4.0,31,27,20,53,0,0,0,0,0,0,0,0,131,개인,30~39,2021
BMW - X6 4.0d,2,0,2,0,0,0,0,0,0,0,0,0,4,개인,30~39,2021
BMW - X6 M,0,0,1,0,0,0,0,0,0,0,0,0,1,개인,30~39,2021
BMW - X6 M50,4,0,3,1,0,0,0,0,0,0,0,0,8,개인,30~39,2021
BMW - X7 4.0,18,29,35,39,0,0,0,0,0,0,0,0,121,개인,30~39,2021
BMW - X7 4.0d,2,3,6,6,0,0,0,0,0,0,0,0,17,개인,30~39,2021
BMW - X7 M50,1,2,3,1,0,0,0,0,0,0,0,0,7,개인,30~39,2021
BMW - Z4 2.0,5,1,2,3,0,0,0,0,0,0,0,0,11,개인,30~39,2021
BMW - Z4 M40,0,2,0,1,0,0,0,0,0,0,0,0,3,개인,30~39,2021
BMW - i3,1,2,8,2,0,0,0,0,0,0,0,0,13,개인,30~39,2021
Bentley - Continental GT V8,2,0,0,0,0,0,0,0,0,0,0,0,2,개인,30~39,2021
Cadillac - CT4,0,0,0,6,0,0,0,0,0,0,0,0,6,개인,30~39,2021
Cadillac - CT5,1,1,8,3,0,0,0,0,0,0,0,0,13,개인,30~39,2021
Cadillac - Escalade,5,1,2,0,0,0,0,0,0,0,0,0,8,개인,30~39,2021
Cadillac - XT4,0,4,5,3,0,0,0,0,0,0,0,0,12,개인,30~39,2021
Cadillac - XT5 3.6,0,0,3,3,0,0,0,0,0,0,0,0,6,개인,30~39,2021
Cadillac - XT6,0,1,1,1,0,0,0,0,0,0,0,0,3,개인,30~39,2021
Chevrolet - Bolt EV,0,7,18,16,0,0,0,0,0,0,0,0,41,개인,30~39,2021
Chevrolet - Camaro SS,2,2,2,1,0,0,0,0,0,0,0,0,7,개인,30~39,2021
Chevrolet - Colorado,64,31,34,21,0,0,0,0,0,0,0,0,150,개인,30~39,2021
Chevrolet - Equinox,48,34,7,0,0,0,0,0,0,0,0,0,89,개인,30~39,2021
Chevrolet - Traverse,45,74,71,100,0,0,0,0,0,0,0,0,290,개인,30~39,2021
Chrysler - Jeep Cherokee 2.4,4,8,49,48,0,0,0,0,0,0,0,0,109,개인,30~39,2021
Chrysler - Jeep Cherokee 3.2,0,0,0,2,0,0,0,0,0,0,0,0,2,개인,30~39,2021
Chrysler - Jeep Gladiator,10,10,14,8,0,0,0,0,0,0,0,0,42,개인,30~39,2021
Chrysler - Jeep Grand Cherokee 3.6,4,13,29,20,0,0,0,0,0,0,0,0,66,개인,30~39,2021
Chrysler - Jeep Renegade 2.4,74,26,107,93,0,0,0,0,0,0,0,0,300,개인,30~39,2021
Chrysler - Jeep Wrangler Rubicon 2.0,3,2,1,1,0,0,0,0,0,0,0,0,7,개인,30~39,2021
Chrysler - Jeep Wrangler Rubicon Unlimited 2.0,23,23,61,25,0,0,0,0,0,0,0,0,132,개인,30~39,2021
Chrysler - Jeep Wrangler Sahara Unlimited 2.0,8,9,71,24,0,0,0,0,0,0,0,0,112,개인,30~39,2021
Chrysler - Jeep Wrangler Sport Unlimited 2.0,2,0,0,0,0,0,0,0,0,0,0,0,2,개인,30~39,2021
Citroen - C3 Aircross 1.5 BLUe-HDi,0,0,4,2,0,0,0,0,0,0,0,0,6,개인,30~39,2021
Citroen - C4 Cactus 1.5 BLUe-HDi,2,0,0,0,0,0,0,0,0,0,0,0,2,개인,30~39,2021
Citroen - C5 Aircross 1.5 BLUe-HDi,0,1,0,1,0,0,0,0,0,0,0,0,2,개인,30~39,2021
Citroen - DS3 Crossback 1.5 BlueHDi,0,0,1,0,0,0,0,0,0,0,0,0,1,개인,30~39,2021
Citroen - DS7 Crossback 2.0 BLUe-HDi,1,0,2,0,0,0,0,0,0,0,0,0,3,개인,30~39,2021
Citroen - Grand C4 SPACETOURER 1.5 BLUe-HDi,0,1,1,2,0,0,0,0,0,0,0,0,4,개인,30~39,2021
Ford - Expedition,0,0,3,13,0,0,0,0,0,0,0,0,16,개인,30~39,2021
Ford - Explorer 2.3,58,51,105,117,0,0,0,0,0,0,0,0,331,개인,30~39,2021
Ford - Explorer 3.0,6,8,0,12,0,0,0,0,0,0,0,0,26,개인,30~39,2021
Ford - Explorer 3.0 PHEV,3,2,1,4,0,0,0,0,0,0,0,0,10,개인,30~39,2021
Ford - Mustang Convertible,0,0,2,9,0,0,0,0,0,0,0,0,11,개인,30~39,2021
Ford - Mustang Coupe,8,11,11,1,0,0,0,0,0,0,0,0,31,개인,30~39,2021
Ford - Mustang GT Convertible,0,0,4,4,0,0,0,0,0,0,0,0,8,개인,30~39,2021
Ford - Mustang GT Coupe,1,4,4,2,0,0,0,0,0,0,0,0,11,개인,30~39,2021
Ford - Ranger Raptor,0,0,0,1,0,0,0,0,0,0,0,0,1,개인,30~39,2021
Ford - Ranger Wildtrak,0,0,0,8,0,0,0,0,0,0,0,0,8,개인,30~39,2021
Honda - Accord 1.5T,1,1,7,7,0,0,0,0,0,0,0,0,16,개인,30~39,2021
Honda - Accord 2.0T,2,0,0,0,0,0,0,0,0,0,0,0,2,개인,30~39,2021
Honda - Accord Hybrid,3,14,9,9,0,0,0,0,0,0,0,0,35,개인,30~39,2021
Honda - CR-V,16,2,4,2,0,0,0,0,0,0,0,0,24,개인,30~39,2021
Honda - CR-V Hybrid,0,9,4,4,0,0,0,0,0,0,0,0,17,개인,30~39,2021
Honda - Odyssey,1,0,31,14,0,0,0,0,0,0,0,0,46,개인,30~39,2021
Honda - Pilot,0,3,2,0,0,0,0,0,0,0,0,0,5,개인,30~39,2021
Jaguar - E-PACE D180,3,1,1,0,0,0,0,0,0,0,0,0,5,개인,30~39,2021
Jaguar - E-PACE P250,4,2,3,0,0,0,0,0,0,0,0,0,9,개인,30~39,2021
Jaguar - F-PACE 20d,1,1,0,0,0,0,0,0,0,0,0,0,2,개인,30~39,2021
Jaguar - F-TYPE P300 Convertible,0,0,0,1,0,0,0,0,0,0,0,0,1,개인,30~39,2021
Jaguar - F-TYPE P300 Coupe,1,1,0,0,0,0,0,0,0,0,0,0,2,개인,30~39,2021
Jaguar - I-PACE EV400,0,0,1,1,0,0,0,0,0,0,0,0,2,개인,30~39,2021
Lamborghini - Urus,0,2,1,1,0,0,0,0,0,0,0,0,4,개인,30~39,2021
Land Rover - Defender 110 D240,11,4,6,0,0,0,0,0,0,0,0,0,21,개인,30~39,2021
Land Rover - Discovery SD4,1,0,1,0,0,0,0,0,0,0,0,0,2,개인,30~39,2021
Land Rover - Discovery SD6,1,0,0,0,0,0,0,0,0,0,0,0,1,개인,30~39,2021
Land Rover - Discovery Sport D150,6,7,16,0,0,0,0,0,0,0,0,0,29,개인,30~39,2021
Land Rover - Discovery Sport D180,5,4,0,0,0,0,0,0,0,0,0,0,9,개인,30~39,2021
Land Rover - Discovery Sport P250,6,8,2,1,0,0,0,0,0,0,0,0,17,개인,30~39,2021
Land Rover - Range Rover 4.4 SDV8,1,0,0,0,0,0,0,0,0,0,0,0,1,개인,30~39,2021
Land Rover - Range Rover 5.0 SC,1,1,3,0,0,0,0,0,0,0,0,0,5,개인,30~39,2021
Land Rover - Range Rover Evoque D150,4,3,2,0,0,0,0,0,0,0,0,0,9,개인,30~39,2021
Land Rover - Range Rover Evoque P250,1,0,0,5,0,0,0,0,0,0,0,0,6,개인,30~39,2021
Land Rover - Range Rover Sport 3.0 SDV6,2,0,1,0,0,0,0,0,0,0,0,0,3,개인,30~39,2021
Land Rover - Range Rover Sport P360,0,3,5,3,0,0,0,0,0,0,0,0,11,개인,30~39,2021
Land Rover - Range Rover Velar D240,2,2,3,0,0,0,0,0,0,0,0,0,7,개인,30~39,2021
Land Rover - Range Rover Velar P380,0,1,2,0,0,0,0,0,0,0,0,0,3,개인,30~39,2021
Lexus - CT200h,1,0,0,1,0,0,0,0,0,0,0,0,2,개인,30~39,2021
Lexus - ES300h,20,41,51,72,0,0,0,0,0,0,0,0,184,개인,30~39,2021
Lexus - NX300h,3,3,6,5,0,0,0,0,0,0,0,0,17,개인,30~39,2021
Lexus - RX450h,2,2,3,3,0,0,0,0,0,0,0,0,10,개인,30~39,2021
Lexus - RX450hL,0,2,1,0,0,0,0,0,0,0,0,0,3,개인,30~39,2021
Lexus - UX250h,18,13,20,8,0,0,0,0,0,0,0,0,59,개인,30~39,2021
Lincoln - Aviator 3.0,27,15,16,20,0,0,0,0,0,0,0,0,78,개인,30~39,2021
Lincoln - Aviator 3.0 PHEV,0,0,0,2,0,0,0,0,0,0,0,0,2,개인,30~39,2021
Lincoln - Corsair 2.0,17,8,11,16,0,0,0,0,0,0,0,0,52,개인,30~39,2021
Lincoln - MKZ,2,0,0,0,0,0,0,0,0,0,0,0,2,개인,30~39,2021
Lincoln - Nautilus 2.7,14,9,16,13,0,0,0,0,0,0,0,0,52,개인,30~39,2021
Lincoln - Navigator,0,0,1,4,0,0,0,0,0,0,0,0,5,개인,30~39,2021
MINI - MINI Cooper,16,31,42,57,0,0,0,0,0,0,0,0,146,개인,30~39,2021
MINI - MINI Cooper Clubman,29,57,72,58,0,0,0,0,0,0,0,0,216,개인,30~39,2021
MINI - MINI Cooper Convertible,1,1,0,0,0,0,0,0,0,0,0,0,2,개인,30~39,2021
MINI - MINI Cooper Countryman,44,67,102,56,0,0,0,0,0,0,0,0,269,개인,30~39,2021
MINI - MINI Cooper D Clubman,2,4,5,1,0,0,0,0,0,0,0,0,12,개인,30~39,2021
MINI - MINI Cooper D Countryman ALL4,8,7,9,8,0,0,0,0,0,0,0,0,32,개인,30~39,2021
MINI - MINI Cooper S,7,14,15,5,0,0,0,0,0,0,0,0,41,개인,30~39,2021
MINI - MINI Cooper S Clubman,3,10,8,10,0,0,0,0,0,0,0,0,31,개인,30~39,2021
MINI - MINI Cooper S Convertible,3,3,10,1,0,0,0,0,0,0,0,0,17,개인,30~39,2021
MINI - MINI Cooper S Countryman ALL4,5,4,27,17,0,0,0,0,0,0,0,0,53,개인,30~39,2021
MINI - MINI Cooper S five-door,9,6,16,6,0,0,0,0,0,0,0,0,37,개인,30~39,2021
MINI - MINI Cooper SD Clubman,1,0,1,0,0,0,0,0,0,0,0,0,2,개인,30~39,2021
MINI - MINI Cooper SD Countryman ALL4,1,0,2,1,0,0,0,0,0,0,0,0,4,개인,30~39,2021
MINI - MINI Cooper five-door,45,59,68,86,0,0,0,0,0,0,0,0,258,개인,30~39,2021
MINI - MINI John Cooper Works,4,4,9,9,0,0,0,0,0,0,0,0,26,개인,30~39,2021
MINI - MINI John Cooper Works Clubman ALL4,2,1,3,2,0,0,0,0,0,0,0,0,8,개인,30~39,2021
MINI - MINI John Cooper Works Convertible,1,1,9,4,0,0,0,0,0,0,0,0,15,개인,30~39,2021
MINI - MINI John Cooper Works Countryman ALL4,1,1,0,3,0,0,0,0,0,0,0,0,5,개인,30~39,2021
Maserati - Ghibli,1,1,0,0,0,0,0,0,0,0,0,0,2,개인,30~39,2021
Maserati - Levante,0,0,3,4,0,0,0,0,0,0,0,0,7,개인,30~39,2021
Maserati - Levante Diesel,0,0,0,1,0,0,0,0,0,0,0,0,1,개인,30~39,2021
Maserati - Levante GTS,0,1,0,0,0,0,0,0,0,0,0,0,1,개인,30~39,2021
Maserati - Levante Trofeo,0,0,0,1,0,0,0,0,0,0,0,0,1,개인,30~39,2021
Maserati - Quattroporte,0,0,0,1,0,0,0,0,0,0,0,0,1,개인,30~39,2021
Mercedes-Benz - A 200 d,11,1,0,0,0,0,0,0,0,0,0,0,12,개인,30~39,2021
Mercedes-Benz - A 220,49,32,26,34,0,0,0,0,0,0,0,0,141,개인,30~39,2021
Mercedes-Benz - A 220 sedan,110,76,62,56,0,0,0,0,0,0,0,0,304,개인,30~39,2021
Mercedes-Benz - A 250 4MATIC,6,3,1,6,0,0,0,0,0,0,0,0,16,개인,30~39,2021
Mercedes-Benz - C 200,11,10,9,27,0,0,0,0,0,0,0,0,57,개인,30~39,2021
Mercedes-Benz - C 200 Cabriolet,2,2,1,3,0,0,0,0,0,0,0,0,8,개인,30~39,2021
Mercedes-Benz - C 200 Coupe,4,4,5,2,0,0,0,0,0,0,0,0,15,개인,30~39,2021
Mercedes-Benz - C 220 d 4MATIC,16,3,0,0,0,0,0,0,0,0,0,0,19,개인,30~39,2021
Mercedes-Benz - CLA 250 4MATIC,25,10,1,1,0,0,0,0,0,0,0,0,37,개인,30~39,2021
Mercedes-Benz - CLS 300 d,3,0,0,0,0,0,0,0,0,0,0,0,3,개인,30~39,2021
Mercedes-Benz - CLS 450 4MATIC,29,17,41,60,0,0,0,0,0,0,0,0,147,개인,30~39,2021
Mercedes-Benz - E 220 d,2,0,0,0,0,0,0,0,0,0,0,0,2,개인,30~39,2021
Mercedes-Benz - E 220 d 4MATIC,45,7,0,0,0,0,0,0,0,0,0,0,52,개인,30~39,2021
Mercedes-Benz - E 220 d Cabriolet,1,0,0,0,0,0,0,0,0,0,0,0,1,개인,30~39,2021
Mercedes-Benz - E 220 d Coupe,1,0,0,0,0,0,0,0,0,0,0,0,1,개인,30~39,2021
Mercedes-Benz - E 250,235,191,397,263,0,0,0,0,0,0,0,0,"1,086",개인,30~39,2021
Mercedes-Benz - E 300 4MATIC,2,0,0,0,0,0,0,0,0,0,0,0,2,개인,30~39,2021
Mercedes-Benz - E 300 e 4MATIC,18,17,24,29,0,0,0,0,0,0,0,0,88,개인,30~39,2021
Mercedes-Benz - E 350 4MATIC,92,55,77,139,0,0,0,0,0,0,0,0,363,개인,30~39,2021
Mercedes-Benz - E 450 4MATIC,1,0,8,5,0,0,0,0,0,0,0,0,14,개인,30~39,2021
Mercedes-Benz - E 450 4MATIC Cabriolet,0,5,8,9,0,0,0,0,0,0,0,0,22,개인,30~39,2021
Mercedes-Benz - E 450 4MATIC Coupe,4,1,3,8,0,0,0,0,0,0,0,0,16,개인,30~39,2021
Mercedes-Benz - EQC 400 4MATIC,0,0,6,7,0,0,0,0,0,0,0,0,13,개인,30~39,2021
Mercedes-Benz - G 400 d,0,0,0,9,0,0,0,0,0,0,0,0,9,개인,30~39,2021
Mercedes-Benz - GLA 220,0,22,26,23,0,0,0,0,0,0,0,0,71,개인,30~39,2021
Mercedes-Benz - GLA 250 4MATIC,18,5,8,8,0,0,0,0,0,0,0,0,39,개인,30~39,2021
Mercedes-Benz - GLB 200 d,15,2,0,0,0,0,0,0,0,0,0,0,17,개인,30~39,2021
Mercedes-Benz - GLB 220,30,135,29,12,0,0,0,0,0,0,0,0,206,개인,30~39,2021
Mercedes-Benz - GLB 250 4MATIC,51,115,121,90,0,0,0,0,0,0,0,0,377,개인,30~39,2021
Mercedes-Benz - GLC 220 d 4MATIC,0,0,46,32,0,0,0,0,0,0,0,0,78,개인,30~39,2021
Mercedes-Benz - GLC 220 d 4MATIC Coupe,1,0,52,44,0,0,0,0,0,0,0,0,97,개인,30~39,2021
Mercedes-Benz - GLC 300 4MATIC,0,0,7,0,0,0,0,0,0,0,0,0,7,개인,30~39,2021
Mercedes-Benz - GLC 300 4MATIC Coupe,0,3,26,17,0,0,0,0,0,0,0,0,46,개인,30~39,2021
Mercedes-Benz - GLC 300 e 4MATIC,28,22,33,17,0,0,0,0,0,0,0,0,100,개인,30~39,2021
Mercedes-Benz - GLC 300 e 4MATIC Coupe,39,24,41,16,0,0,0,0,0,0,0,0,120,개인,30~39,2021
Mercedes-Benz - GLE 300 d 4MATIC,1,2,12,20,0,0,0,0,0,0,0,0,35,개인,30~39,2021
Mercedes-Benz - GLE 400 d 4MATIC Coupe,1,84,30,15,0,0,0,0,0,0,0,0,130,개인,30~39,2021
Mercedes-Benz - GLE 450 4MATIC,0,0,0,71,0,0,0,0,0,0,0,0,71,개인,30~39,2021
Mercedes-Benz - GLS 400 d 4MATIC,11,6,3,4,0,0,0,0,0,0,0,0,24,개인,30~39,2021
Mercedes-Benz - Mercedes-AMG A 35 4MATIC,3,4,1,4,0,0,0,0,0,0,0,0,12,개인,30~39,2021
Mercedes-Benz - Mercedes-AMG A 45 4MATIC,4,3,8,5,0,0,0,0,0,0,0,0,20,개인,30~39,2021
Mercedes-Benz - Mercedes-AMG C 43 4MATIC,1,0,0,0,0,0,0,0,0,0,0,0,1,개인,30~39,2021
Mercedes-Benz - Mercedes-AMG C 63 S Coupe,0,0,1,1,0,0,0,0,0,0,0,0,2,개인,30~39,2021
Mercedes-Benz - Mercedes-AMG CLS 53 4MATIC +,1,0,14,3,0,0,0,0,0,0,0,0,18,개인,30~39,2021
Mercedes-Benz - Mercedes-AMG E 53 4MATIC +,0,0,5,5,0,0,0,0,0,0,0,0,10,개인,30~39,2021
Mercedes-Benz - Mercedes-AMG E 53 4MATIC + Coupe,0,0,3,3,0,0,0,0,0,0,0,0,6,개인,30~39,2021
Mercedes-Benz - Mercedes-AMG G 63,9,12,6,3,0,0,0,0,0,0,0,0,30,개인,30~39,2021
Mercedes-Benz - Mercedes-AMG GLB 35 4MATIC,0,13,20,13,0,0,0,0,0,0,0,0,46,개인,30~39,2021
Mercedes-Benz - Mercedes-AMG GLC 43 4MATIC,0,1,0,1,0,0,0,0,0,0,0,0,2,개인,30~39,2021
Mercedes-Benz - Mercedes-AMG GLC 43 4MATIC Coupe,0,2,4,6,0,0,0,0,0,0,0,0,12,개인,30~39,2021
Mercedes-Benz - Mercedes-AMG GLE 53 4MATIC +,0,0,0,4,0,0,0,0,0,0,0,0,4,개인,30~39,2021
Mercedes-Benz - Mercedes-AMG GLE 53 4MATIC + Coupe,0,0,0,4,0,0,0,0,0,0,0,0,4,개인,30~39,2021
Mercedes-Benz - Mercedes-AMG GT 43 4MATIC +,0,0,0,30,0,0,0,0,0,0,0,0,30,개인,30~39,2021
Mercedes-Benz - Mercedes-AMG GT 63 S 4MATIC,0,0,1,0,0,0,0,0,0,0,0,0,1,개인,30~39,2021
Mercedes-Benz - Mercedes-AMG S 63 4MATIC + Coupe,0,0,2,1,0,0,0,0,0,0,0,0,3,개인,30~39,2021
Mercedes-Benz - S 350 d 4MATIC,2,0,0,0,0,0,0,0,0,0,0,0,2,개인,30~39,2021
Mercedes-Benz - S 400 d 4MATIC,0,0,0,1,0,0,0,0,0,0,0,0,1,개인,30~39,2021
Mercedes-Benz - S 450 4MATIC L,0,0,2,0,0,0,0,0,0,0,0,0,2,개인,30~39,2021
Mercedes-Benz - S 560 4MATIC L,0,0,1,0,0,0,0,0,0,0,0,0,1,개인,30~39,2021
Mercedes-Benz - S 560 e,1,0,0,0,0,0,0,0,0,0,0,0,1,개인,30~39,2021
Peugeot - 2008 1.5 BLUe-HDi,1,1,12,7,0,0,0,0,0,0,0,0,21,개인,30~39,2021
Peugeot - 3008 1.5 BLUe-HDi,6,1,7,7,0,0,0,0,0,0,0,0,21,개인,30~39,2021
Peugeot - 3008 GT 2.0 BLUe-HDi,0,1,0,1,0,0,0,0,0,0,0,0,2,개인,30~39,2021
Peugeot - 308 1.5 BLUe-HDi,0,1,1,0,0,0,0,0,0,0,0,0,2,개인,30~39,2021
