구분,Jan.,Feb.,Mar.,Apr.,May,Jun.,Jul.,Aug.,Sep.,Oct.,Nov.,Dec.,Total,area,sales_type,age,year
Land Rover,1,9,7,2,3,2,4,2,2,2,1,10,45,서울,개인-남자,60~69,2019
Lexus,29,29,29,24,29,23,23,12,7,10,14,14,243,서울,개인-남자,60~69,2019
MINI,3,1,5,1,5,1,0,3,3,3,2,3,30,서울,개인-남자,60~69,2019
Maserati,0,0,1,0,0,1,0,1,0,1,0,1,5,서울,개인-남자,60~69,2019
Mercedes-Benz,50,36,53,91,58,72,76,66,82,78,60,123,845,서울,개인-남자,60~69,2019
Nissan,1,1,2,2,5,4,2,0,0,3,4,10,34,서울,개인-남자,60~69,2019
Peugeot,1,0,0,2,0,2,2,2,1,2,3,5,20,서울,개인-남자,60~69,2019
Porsche,2,7,9,4,5,2,2,2,1,4,7,1,46,서울,개인-남자,60~69,2019
Rolls-Royce,0,0,0,0,0,0,0,0,1,0,0,1,2,서울,개인-남자,60~69,2019
Toyota,13,14,21,5,19,16,16,12,6,11,19,34,186,서울,개인-남자,60~69,2019
Volkswagen,5,1,0,0,1,1,2,2,1,4,15,21,53,서울,개인-남자,60~69,2019
Volvo,4,5,11,9,6,12,6,6,8,16,8,5,96,서울,개인-남자,60~69,2019
Audi,0,4,1,0,0,0,0,0,4,2,4,6,21,서울,개인-남자,70~,2019
BMW,2,2,7,6,3,2,6,9,5,6,4,9,61,서울,개인-남자,70~,2019
Bentley,2,0,0,0,0,0,0,0,0,0,0,0,2,서울,개인-남자,70~,2019
Cadillac,0,1,1,0,1,0,0,1,0,0,1,0,5,서울,개인-남자,70~,2019
Chevrolet,0,0,0,0,0,0,0,0,0,0,2,3,5,서울,개인-남자,70~,2019
Chrysler,1,0,0,2,2,2,1,1,2,0,0,1,12,서울,개인-남자,70~,2019
Citroen,0,0,0,0,0,1,0,1,0,1,0,0,3,서울,개인-남자,70~,2019
Ford,0,0,4,5,2,3,3,1,0,0,0,1,19,서울,개인-남자,70~,2019
Honda,1,5,6,4,3,4,2,0,2,0,2,6,35,서울,개인-남자,70~,2019
Infiniti,1,0,1,1,1,4,0,0,0,1,1,3,13,서울,개인-남자,70~,2019
Jaguar,0,0,0,1,0,0,0,1,1,0,0,0,3,서울,개인-남자,70~,2019
Land Rover,1,0,2,0,2,2,2,1,0,1,1,4,16,서울,개인-남자,70~,2019
Lexus,13,12,14,11,11,9,5,3,7,6,4,11,106,서울,개인-남자,70~,2019
MINI,1,0,1,2,1,1,1,1,0,0,1,0,9,서울,개인-남자,70~,2019
Maserati,0,1,0,0,0,0,0,0,0,0,0,0,1,서울,개인-남자,70~,2019
Mercedes-Benz,14,10,24,29,24,22,26,29,30,24,18,21,271,서울,개인-남자,70~,2019
Nissan,2,0,1,0,0,1,1,0,0,0,0,2,7,서울,개인-남자,70~,2019
Peugeot,0,1,1,0,1,0,1,0,0,0,0,0,4,서울,개인-남자,70~,2019
Porsche,1,2,2,0,0,0,0,1,0,0,0,1,7,서울,개인-남자,70~,2019
Toyota,3,5,3,2,2,4,2,3,1,1,5,11,42,서울,개인-남자,70~,2019
Volkswagen,0,0,0,0,0,0,1,0,0,2,4,4,11,서울,개인-남자,70~,2019
Volvo,4,4,1,3,3,2,2,5,1,4,0,2,31,서울,개인-남자,70~,2019
Audi,0,4,1,0,0,0,0,0,5,7,5,2,24,서울,개인-여자,20~29,2019
BMW,11,9,7,8,6,11,8,14,12,14,13,9,122,서울,개인-여자,20~29,2019
Cadillac,0,0,0,0,0,1,0,0,0,0,1,0,2,서울,개인-여자,20~29,2019
Chevrolet,0,0,0,0,0,0,0,0,0,0,1,2,3,서울,개인-여자,20~29,2019
Chrysler,8,2,0,5,0,2,5,6,4,8,9,1,50,서울,개인-여자,20~29,2019
Citroen,0,0,0,0,0,1,0,1,0,0,1,0,3,서울,개인-여자,20~29,2019
Ford,0,0,0,1,0,0,0,0,0,2,1,2,6,서울,개인-여자,20~29,2019
Honda,0,1,2,0,3,1,1,1,2,0,1,2,14,서울,개인-여자,20~29,2019
Infiniti,0,0,0,1,2,0,1,0,0,2,4,0,10,서울,개인-여자,20~29,2019
Jaguar,0,1,0,0,0,0,0,1,1,0,0,0,3,서울,개인-여자,20~29,2019
Land Rover,0,3,8,2,0,0,1,0,0,1,1,1,17,서울,개인-여자,20~29,2019
Lexus,4,2,1,1,1,2,2,1,0,0,1,1,16,서울,개인-여자,20~29,2019
MINI,5,10,22,12,12,10,22,22,22,12,11,24,184,서울,개인-여자,20~29,2019
Maserati,0,0,0,0,0,0,0,1,0,0,0,0,1,서울,개인-여자,20~29,2019
Mercedes-Benz,17,13,8,19,26,18,25,24,28,17,17,14,226,서울,개인-여자,20~29,2019
Nissan,0,0,0,0,1,3,2,0,0,1,0,1,8,서울,개인-여자,20~29,2019
Peugeot,1,0,3,4,2,0,0,1,1,0,0,1,13,서울,개인-여자,20~29,2019
Porsche,1,1,1,0,0,1,1,0,0,2,0,0,7,서울,개인-여자,20~29,2019
Toyota,4,7,2,4,5,5,2,3,0,0,1,1,34,서울,개인-여자,20~29,2019
Volkswagen,0,0,0,0,1,0,0,1,1,0,7,2,12,서울,개인-여자,20~29,2019
Volvo,1,1,0,3,0,2,4,1,2,2,2,1,19,서울,개인-여자,20~29,2019
Audi,13,25,2,0,0,0,0,0,23,44,37,25,169,서울,개인-여자,30~39,2019
BMW,44,39,40,53,41,50,59,64,67,53,62,77,649,서울,개인-여자,30~39,2019
Cadillac,1,0,1,1,0,1,5,0,1,0,1,2,13,서울,개인-여자,30~39,2019
Chevrolet,0,0,0,0,0,0,0,0,0,0,5,5,10,서울,개인-여자,30~39,2019
Chrysler,15,17,8,8,9,12,8,14,16,29,23,6,165,서울,개인-여자,30~39,2019
Citroen,0,1,0,0,1,2,2,1,2,2,3,1,15,서울,개인-여자,30~39,2019
Ford,7,2,9,7,9,8,5,1,5,5,11,8,77,서울,개인-여자,30~39,2019
Honda,7,7,16,3,11,8,6,3,4,5,3,4,77,서울,개인-여자,30~39,2019
Infiniti,8,5,5,5,3,4,4,0,0,4,6,3,47,서울,개인-여자,30~39,2019
Jaguar,1,1,5,1,1,2,1,5,4,4,3,0,28,서울,개인-여자,30~39,2019
Lamborghini,0,0,0,0,0,0,0,0,0,0,1,0,1,서울,개인-여자,30~39,2019
Land Rover,8,17,25,5,5,4,9,9,3,3,5,19,112,서울,개인-여자,30~39,2019
Lexus,19,16,16,28,19,20,15,10,3,8,5,16,175,서울,개인-여자,30~39,2019
MINI,14,22,39,38,38,33,58,59,49,34,29,60,473,서울,개인-여자,30~39,2019
Maserati,0,1,2,2,0,0,1,0,0,2,1,1,10,서울,개인-여자,30~39,2019
Mercedes-Benz,76,63,73,84,113,111,115,119,141,153,126,122,"1,296",서울,개인-여자,30~39,2019
Nissan,3,2,0,5,1,2,3,0,0,2,2,1,21,서울,개인-여자,30~39,2019
Peugeot,4,6,3,4,3,3,2,5,8,1,1,1,41,서울,개인-여자,30~39,2019
Porsche,8,12,12,6,1,0,2,6,1,4,6,7,65,서울,개인-여자,30~39,2019
Rolls-Royce,0,0,0,1,0,0,0,0,0,1,0,0,2,서울,개인-여자,30~39,2019
Toyota,23,18,15,14,18,21,7,13,4,11,9,22,175,서울,개인-여자,30~39,2019
Volkswagen,10,0,0,0,3,1,5,3,2,5,31,28,88,서울,개인-여자,30~39,2019
Volvo,9,19,18,21,20,15,26,19,26,22,15,17,227,서울,개인-여자,30~39,2019
Audi,17,32,6,0,0,0,0,0,26,33,40,23,177,서울,개인-여자,40~49,2019
BMW,33,23,22,23,25,36,39,52,50,45,25,47,420,서울,개인-여자,40~49,2019
Bentley,0,0,2,0,0,0,0,0,0,0,1,0,3,서울,개인-여자,40~49,2019
Cadillac,0,2,3,0,2,2,1,1,0,0,1,0,12,서울,개인-여자,40~49,2019
Chevrolet,0,0,0,0,0,0,0,0,0,0,5,16,21,서울,개인-여자,40~49,2019
Chrysler,8,4,12,11,6,12,7,6,9,28,10,7,120,서울,개인-여자,40~49,2019
Citroen,0,2,1,1,2,2,1,1,1,5,1,2,19,서울,개인-여자,40~49,2019
Ford,6,8,6,10,6,15,8,6,5,2,4,15,91,서울,개인-여자,40~49,2019
Honda,4,12,18,14,14,15,8,3,1,14,5,17,125,서울,개인-여자,40~49,2019
Infiniti,3,5,7,6,5,3,1,3,0,4,8,7,52,서울,개인-여자,40~49,2019
Jaguar,0,2,3,0,0,1,2,5,6,8,4,3,34,서울,개인-여자,40~49,2019
Land Rover,11,6,20,9,4,6,8,6,6,6,2,20,104,서울,개인-여자,40~49,2019
Lexus,32,25,21,31,29,21,17,7,9,7,11,25,235,서울,개인-여자,40~49,2019
MINI,14,15,17,15,26,15,20,33,31,20,11,38,255,서울,개인-여자,40~49,2019
Maserati,1,1,1,1,2,0,1,0,2,1,0,1,11,서울,개인-여자,40~49,2019
Mercedes-Benz,118,52,75,121,110,85,111,124,126,139,121,142,"1,324",서울,개인-여자,40~49,2019
Nissan,3,4,5,2,3,2,1,1,1,2,7,6,37,서울,개인-여자,40~49,2019
Peugeot,4,8,3,7,7,3,6,10,7,3,3,6,67,서울,개인-여자,40~49,2019
Porsche,4,9,9,9,1,3,5,5,1,4,3,4,57,서울,개인-여자,40~49,2019
Rolls-Royce,0,0,0,0,0,0,0,1,0,0,0,0,1,서울,개인-여자,40~49,2019
Toyota,22,20,25,10,31,29,12,8,8,13,21,30,229,서울,개인-여자,40~49,2019
Volkswagen,9,2,0,0,7,6,7,2,0,7,29,37,106,서울,개인-여자,40~49,2019
Volvo,18,12,15,17,20,20,11,17,16,18,24,16,204,서울,개인-여자,40~49,2019
Audi,4,15,2,0,0,0,0,0,15,18,23,16,93,서울,개인-여자,50~59,2019
BMW,12,14,13,16,17,15,20,21,17,30,19,25,219,서울,개인-여자,50~59,2019
Cadillac,0,0,0,1,0,1,4,0,2,0,0,3,11,서울,개인-여자,50~59,2019
Chevrolet,0,0,0,0,0,0,0,0,0,0,4,6,10,서울,개인-여자,50~59,2019
Chrysler,4,4,6,12,10,13,6,3,6,12,7,10,93,서울,개인-여자,50~59,2019
Citroen,0,2,1,0,0,0,1,1,0,1,0,1,7,서울,개인-여자,50~59,2019
Ford,5,4,4,5,5,5,7,0,4,2,5,8,54,서울,개인-여자,50~59,2019
Honda,5,4,16,5,7,7,0,5,2,8,4,23,86,서울,개인-여자,50~59,2019
Infiniti,1,1,7,3,3,0,0,1,1,2,4,5,28,서울,개인-여자,50~59,2019
Jaguar,1,0,2,1,0,5,3,2,3,1,2,0,20,서울,개인-여자,50~59,2019
Land Rover,1,7,8,5,1,3,6,2,1,1,3,4,42,서울,개인-여자,50~59,2019
Lexus,22,22,23,14,19,29,15,10,6,8,6,15,189,서울,개인-여자,50~59,2019
MINI,4,3,7,5,9,8,6,5,13,7,3,12,82,서울,개인-여자,50~59,2019
Maserati,1,1,1,2,2,0,0,0,0,0,2,0,9,서울,개인-여자,50~59,2019
Mercedes-Benz,87,38,80,59,78,69,81,76,89,96,76,81,910,서울,개인-여자,50~59,2019
Nissan,1,2,4,2,3,1,1,0,0,0,1,8,23,서울,개인-여자,50~59,2019
Peugeot,2,1,4,1,1,2,1,0,3,4,2,4,25,서울,개인-여자,50~59,2019
Porsche,4,6,10,5,0,1,2,2,1,0,1,1,33,서울,개인-여자,50~59,2019
Toyota,16,13,14,11,15,10,12,6,6,3,12,20,138,서울,개인-여자,50~59,2019
Volkswagen,7,1,0,0,3,1,1,6,1,5,15,18,58,서울,개인-여자,50~59,2019
Volvo,5,5,7,9,3,7,3,7,13,7,4,6,76,서울,개인-여자,50~59,2019
Audi,6,5,0,0,0,0,0,0,4,3,6,7,31,서울,개인-여자,60~69,2019
BMW,1,4,7,6,6,5,11,9,15,6,3,10,83,서울,개인-여자,60~69,2019
Bentley,0,0,0,0,0,0,0,0,0,0,2,0,2,서울,개인-여자,60~69,2019
Cadillac,0,0,0,0,0,0,0,0,0,0,0,1,1,서울,개인-여자,60~69,2019
Chevrolet,0,0,0,0,0,0,0,0,0,0,1,4,5,서울,개인-여자,60~69,2019
Chrysler,1,2,1,3,1,1,0,2,3,3,1,0,18,서울,개인-여자,60~69,2019
Citroen,0,0,0,1,0,0,0,0,0,1,1,0,3,서울,개인-여자,60~69,2019
Ford,0,3,1,2,3,1,0,0,1,1,0,2,14,서울,개인-여자,60~69,2019
Honda,3,3,5,7,1,1,0,0,1,4,3,5,33,서울,개인-여자,60~69,2019
Infiniti,0,1,0,1,0,1,0,1,0,1,2,0,7,서울,개인-여자,60~69,2019
Jaguar,0,0,1,0,0,0,0,0,0,0,2,1,4,서울,개인-여자,60~69,2019
Land Rover,1,0,4,0,1,2,1,0,1,0,0,0,10,서울,개인-여자,60~69,2019
Lexus,13,10,8,6,12,12,3,2,1,4,5,11,87,서울,개인-여자,60~69,2019
MINI,2,4,2,2,4,2,3,1,2,3,0,3,28,서울,개인-여자,60~69,2019
Maserati,0,1,0,0,1,0,0,0,0,0,0,1,3,서울,개인-여자,60~69,2019
Mercedes-Benz,29,25,38,29,38,44,48,36,56,45,37,42,467,서울,개인-여자,60~69,2019
Nissan,0,0,0,0,1,1,0,0,0,1,1,1,5,서울,개인-여자,60~69,2019
Peugeot,1,0,0,2,0,0,0,1,1,1,0,0,6,서울,개인-여자,60~69,2019
Porsche,2,6,3,2,0,0,2,1,0,1,1,2,20,서울,개인-여자,60~69,2019
Toyota,3,4,8,4,5,8,5,2,3,2,0,11,55,서울,개인-여자,60~69,2019
Volkswagen,0,0,0,0,1,3,0,2,0,0,7,6,19,서울,개인-여자,60~69,2019
Volvo,5,1,3,5,2,4,1,1,5,3,3,2,35,서울,개인-여자,60~69,2019
Audi,0,0,0,0,0,0,0,0,4,2,4,0,10,서울,개인-여자,70~,2019
BMW,1,1,1,1,1,1,3,2,2,2,1,1,17,서울,개인-여자,70~,2019
Chevrolet,0,0,0,0,0,0,0,0,0,0,2,1,3,서울,개인-여자,70~,2019
Chrysler,1,0,0,2,0,0,0,2,1,0,0,1,7,서울,개인-여자,70~,2019
Ford,0,0,0,1,1,0,0,0,0,0,0,0,2,서울,개인-여자,70~,2019
Honda,1,0,0,0,1,0,0,0,0,0,2,1,5,서울,개인-여자,70~,2019
Jaguar,0,0,0,0,0,0,0,0,0,0,1,0,1,서울,개인-여자,70~,2019
Land Rover,0,1,1,0,1,0,0,0,0,0,0,0,3,서울,개인-여자,70~,2019
Lexus,5,2,2,8,3,1,3,5,2,5,0,3,39,서울,개인-여자,70~,2019
MINI,1,0,1,1,1,1,0,0,0,0,1,0,6,서울,개인-여자,70~,2019
Mercedes-Benz,9,6,6,14,3,9,10,10,9,15,7,9,107,서울,개인-여자,70~,2019
Peugeot,0,0,0,0,0,0,0,0,0,0,0,1,1,서울,개인-여자,70~,2019
Porsche,0,1,3,0,0,0,1,0,0,0,0,1,6,서울,개인-여자,70~,2019
Toyota,1,2,1,1,1,3,0,0,0,0,4,6,19,서울,개인-여자,70~,2019
Volkswagen,0,0,0,0,0,1,0,0,0,0,0,3,4,서울,개인-여자,70~,2019
Volvo,2,0,1,2,0,0,0,0,1,0,3,0,9,서울,개인-여자,70~,2019
Audi,1,5,0,0,0,0,0,0,0,3,3,6,18,부산,개인,20~29,2019
BMW,7,10,8,9,11,8,14,14,15,17,11,11,135,부산,개인,20~29,2019
Chevrolet,0,0,0,0,0,0,0,0,0,0,1,0,1,부산,개인,20~29,2019
Chrysler,5,2,0,4,2,2,2,1,2,9,4,0,33,부산,개인,20~29,2019
Citroen,0,0,0,0,0,0,0,0,0,1,0,0,1,부산,개인,20~29,2019
Ford,0,1,1,1,0,1,0,2,2,0,4,0,12,부산,개인,20~29,2019
Honda,0,1,5,3,3,2,2,0,1,0,0,1,18,부산,개인,20~29,2019
Infiniti,0,0,1,0,0,0,0,0,0,0,1,0,2,부산,개인,20~29,2019
Jaguar,0,1,0,1,0,1,0,1,0,1,0,1,6,부산,개인,20~29,2019
Land Rover,1,2,3,1,2,1,1,1,1,0,0,1,14,부산,개인,20~29,2019
Lexus,2,0,2,3,2,0,1,1,0,1,1,1,14,부산,개인,20~29,2019
MINI,2,2,2,1,4,4,5,7,11,5,3,12,58,부산,개인,20~29,2019
Mercedes-Benz,11,7,12,11,10,18,10,16,12,16,12,7,142,부산,개인,20~29,2019
Nissan,0,1,1,0,0,0,0,0,0,0,1,0,3,부산,개인,20~29,2019
Peugeot,0,2,0,1,0,1,0,1,1,1,1,0,8,부산,개인,20~29,2019
Porsche,0,0,0,2,0,0,0,0,0,0,1,0,3,부산,개인,20~29,2019
Toyota,2,3,4,3,2,4,0,0,2,2,2,4,28,부산,개인,20~29,2019
Volkswagen,0,0,0,0,1,2,2,0,0,3,9,9,26,부산,개인,20~29,2019
Volvo,0,1,1,2,0,1,1,2,0,6,1,0,15,부산,개인,20~29,2019
Audi,7,8,0,0,0,0,0,0,18,26,28,16,103,부산,개인,30~39,2019
BMW,40,23,41,37,49,47,68,73,72,66,96,85,697,부산,개인,30~39,2019
Bentley,0,0,1,0,0,0,0,0,0,0,0,0,1,부산,개인,30~39,2019
Cadillac,1,1,0,0,0,1,1,0,3,2,0,0,9,부산,개인,30~39,2019
Chevrolet,0,0,0,0,0,0,0,0,0,0,7,6,13,부산,개인,30~39,2019
Chrysler,9,6,5,7,7,3,4,6,10,14,9,9,89,부산,개인,30~39,2019
Citroen,0,2,0,0,0,2,2,2,1,1,4,2,16,부산,개인,30~39,2019
Ford,7,10,9,6,14,6,7,1,1,5,11,11,88,부산,개인,30~39,2019
Honda,11,13,25,16,26,11,9,0,3,13,5,18,150,부산,개인,30~39,2019
Infiniti,6,0,5,1,3,2,1,1,1,1,5,2,28,부산,개인,30~39,2019
Jaguar,0,1,0,0,0,2,0,1,4,4,1,1,14,부산,개인,30~39,2019
Land Rover,3,10,11,3,2,4,3,4,1,4,3,13,61,부산,개인,30~39,2019
Lexus,15,8,10,12,14,12,10,3,5,3,8,8,108,부산,개인,30~39,2019
MINI,7,12,16,8,12,12,8,16,16,17,14,20,158,부산,개인,30~39,2019
Maserati,1,0,0,3,0,0,0,0,1,0,0,0,5,부산,개인,30~39,2019
Mercedes-Benz,39,44,43,46,53,63,55,62,70,76,73,82,706,부산,개인,30~39,2019
Nissan,3,5,1,6,2,3,2,0,0,1,2,2,27,부산,개인,30~39,2019
Peugeot,2,3,2,4,2,4,2,6,6,7,6,3,47,부산,개인,30~39,2019
Porsche,2,8,5,2,0,2,1,6,0,0,2,2,30,부산,개인,30~39,2019
Toyota,14,12,8,7,19,18,10,9,7,6,13,14,137,부산,개인,30~39,2019
Volkswagen,8,1,0,0,13,19,15,5,4,12,28,44,149,부산,개인,30~39,2019
Volvo,7,14,18,23,12,19,11,16,20,18,22,11,191,부산,개인,30~39,2019
Audi,11,23,0,0,0,0,0,0,20,36,33,25,148,부산,개인,40~49,2019
BMW,37,19,29,27,34,41,47,61,58,40,45,82,520,부산,개인,40~49,2019
Cadillac,0,2,2,0,0,0,1,1,4,0,0,1,11,부산,개인,40~49,2019
Chevrolet,0,0,0,0,0,0,0,0,0,0,20,14,34,부산,개인,40~49,2019
Chrysler,11,8,15,6,6,8,7,7,12,16,10,4,110,부산,개인,40~49,2019
Citroen,0,0,0,0,0,3,0,3,1,1,0,2,10,부산,개인,40~49,2019
Ford,12,5,12,16,6,10,10,7,10,5,10,22,125,부산,개인,40~49,2019
Honda,14,24,30,22,25,21,5,1,2,22,10,25,201,부산,개인,40~49,2019
Infiniti,6,2,6,6,6,2,4,0,1,4,7,6,50,부산,개인,40~49,2019
Jaguar,0,2,5,0,0,2,0,1,1,2,1,0,14,부산,개인,40~49,2019
Land Rover,4,6,9,3,1,3,7,3,4,3,2,13,58,부산,개인,40~49,2019
Lexus,18,15,11,20,16,14,14,3,5,4,3,8,131,부산,개인,40~49,2019
MINI,6,5,5,10,13,6,18,7,9,6,9,15,109,부산,개인,40~49,2019
Maserati,0,0,0,2,0,1,1,1,0,1,0,1,7,부산,개인,40~49,2019
Mercedes-Benz,47,27,49,56,60,63,78,72,95,98,53,106,804,부산,개인,40~49,2019
Nissan,3,6,5,4,1,3,4,0,0,2,1,2,31,부산,개인,40~49,2019
Peugeot,4,2,6,4,2,4,4,3,8,2,0,8,47,부산,개인,40~49,2019
Porsche,3,2,8,3,1,1,2,1,0,1,3,4,29,부산,개인,40~49,2019
Toyota,13,19,14,15,32,25,11,6,8,2,8,25,178,부산,개인,40~49,2019
Volkswagen,7,0,1,0,6,11,9,6,3,10,22,54,129,부산,개인,40~49,2019
Volvo,17,7,16,6,7,12,7,12,19,12,11,14,140,부산,개인,40~49,2019
Audi,11,24,1,0,0,0,0,0,10,10,19,15,90,부산,개인,50~59,2019
BMW,15,12,7,12,19,23,27,14,25,21,17,32,224,부산,개인,50~59,2019
Bentley,0,0,0,1,0,0,0,0,0,0,0,0,1,부산,개인,50~59,2019
Cadillac,1,2,0,0,0,0,1,0,0,3,0,1,8,부산,개인,50~59,2019
Chevrolet,0,0,0,0,0,0,0,0,0,0,8,14,22,부산,개인,50~59,2019
Chrysler,2,5,7,4,4,7,7,3,10,10,9,3,71,부산,개인,50~59,2019
Citroen,0,1,0,0,1,1,0,1,0,0,1,1,6,부산,개인,50~59,2019
Ford,8,3,8,6,6,3,9,3,3,4,7,8,68,부산,개인,50~59,2019
Honda,5,10,14,13,12,6,5,1,2,11,8,31,118,부산,개인,50~59,2019
Infiniti,6,2,5,2,0,1,1,0,2,1,9,3,32,부산,개인,50~59,2019
Jaguar,1,1,1,1,0,0,2,1,2,2,0,1,12,부산,개인,50~59,2019
Land Rover,2,2,5,2,2,2,3,1,0,1,1,3,24,부산,개인,50~59,2019
Lexus,28,15,12,19,15,14,10,5,5,6,5,14,148,부산,개인,50~59,2019
MINI,1,4,3,2,4,1,11,6,5,8,5,7,57,부산,개인,50~59,2019
Maserati,0,0,0,0,0,0,1,0,0,0,0,0,1,부산,개인,50~59,2019
Mercedes-Benz,58,38,49,52,48,51,55,46,65,53,61,78,654,부산,개인,50~59,2019
Nissan,4,1,4,3,2,0,1,1,3,2,3,5,29,부산,개인,50~59,2019
Peugeot,3,2,3,2,0,1,2,1,3,0,2,2,21,부산,개인,50~59,2019
Porsche,1,3,2,1,1,0,1,0,1,1,0,2,13,부산,개인,50~59,2019
Toyota,17,10,6,7,15,20,11,5,4,2,7,18,122,부산,개인,50~59,2019
Volkswagen,6,0,1,0,3,5,3,4,0,1,14,24,61,부산,개인,50~59,2019
Volvo,8,9,8,7,6,5,5,6,8,4,0,6,72,부산,개인,50~59,2019
Audi,6,12,0,0,0,0,0,0,0,7,4,6,35,부산,개인,60~69,2019
BMW,8,6,5,8,9,8,4,5,12,8,4,17,94,부산,개인,60~69,2019
Bentley,1,0,0,0,0,0,0,0,0,0,0,0,1,부산,개인,60~69,2019
Cadillac,0,3,0,0,2,0,0,0,0,0,2,1,8,부산,개인,60~69,2019
Chevrolet,0,0,0,0,0,0,0,0,0,0,4,5,9,부산,개인,60~69,2019
Chrysler,2,0,2,1,1,4,1,2,1,4,1,1,20,부산,개인,60~69,2019
Citroen,0,0,0,0,0,0,0,0,0,1,0,1,2,부산,개인,60~69,2019
Ford,1,2,0,2,4,0,3,1,1,1,0,8,23,부산,개인,60~69,2019
Honda,4,5,4,2,7,5,4,2,4,5,5,9,56,부산,개인,60~69,2019
Infiniti,0,0,2,2,0,0,0,0,0,2,1,0,7,부산,개인,60~69,2019
Jaguar,0,0,0,0,2,0,0,0,0,1,0,0,3,부산,개인,60~69,2019
Land Rover,0,2,1,0,1,0,1,0,0,1,2,0,8,부산,개인,60~69,2019
Lexus,10,4,14,8,5,7,6,3,4,2,2,8,73,부산,개인,60~69,2019
MINI,2,0,1,0,0,0,2,3,0,1,2,3,14,부산,개인,60~69,2019
Maserati,0,0,0,0,1,0,0,0,0,0,0,0,1,부산,개인,60~69,2019
Mercedes-Benz,28,13,16,26,28,25,28,25,36,23,22,36,306,부산,개인,60~69,2019
Nissan,2,0,1,0,0,1,0,0,0,2,2,6,14,부산,개인,60~69,2019
Peugeot,0,0,0,0,0,0,0,1,0,1,2,0,4,부산,개인,60~69,2019
Porsche,0,0,3,1,1,1,1,2,0,0,2,0,11,부산,개인,60~69,2019
Toyota,5,6,3,3,8,6,4,2,3,3,8,10,61,부산,개인,60~69,2019
Volkswagen,0,0,0,0,3,1,2,0,0,0,1,8,15,부산,개인,60~69,2019
Volvo,3,1,1,4,4,1,2,4,1,3,2,5,31,부산,개인,60~69,2019
Audi,0,1,0,0,0,0,0,0,0,2,1,1,5,부산,개인,70~,2019
BMW,5,0,2,1,0,2,0,4,6,1,4,4,29,부산,개인,70~,2019
Cadillac,0,0,0,0,1,0,0,0,0,0,0,1,2,부산,개인,70~,2019
Chrysler,0,0,1,0,2,0,0,1,0,1,0,1,6,부산,개인,70~,2019
Citroen,0,0,1,0,0,0,1,0,0,0,0,0,2,부산,개인,70~,2019
Ford,0,0,0,1,0,0,0,0,0,0,0,0,1,부산,개인,70~,2019
Honda,0,0,0,0,1,1,1,0,0,1,0,3,7,부산,개인,70~,2019
Infiniti,0,0,0,0,0,0,0,0,0,1,1,0,2,부산,개인,70~,2019
Jaguar,0,0,0,0,0,0,0,0,0,1,0,0,1,부산,개인,70~,2019
Land Rover,0,0,1,0,0,0,0,1,0,0,0,0,2,부산,개인,70~,2019
Lexus,2,1,0,1,2,0,3,1,0,1,3,2,16,부산,개인,70~,2019
MINI,0,0,1,0,0,0,2,0,0,0,0,0,3,부산,개인,70~,2019
Mercedes-Benz,6,7,4,5,3,6,7,11,10,5,9,10,83,부산,개인,70~,2019
Nissan,0,0,1,0,0,0,0,0,0,0,0,0,1,부산,개인,70~,2019
Peugeot,0,0,1,0,0,0,0,1,0,1,0,0,3,부산,개인,70~,2019
Porsche,0,0,1,0,0,0,0,0,0,0,0,1,2,부산,개인,70~,2019
Toyota,3,1,2,1,1,1,0,1,0,0,2,0,12,부산,개인,70~,2019
Volkswagen,1,0,0,0,2,1,0,0,0,0,0,0,4,부산,개인,70~,2019
Volvo,3,1,0,0,4,1,0,0,0,0,0,0,9,부산,개인,70~,2019
Audi,0,5,0,0,0,0,0,0,0,0,1,4,10,부산,개인-남자,20~29,2019
BMW,7,7,5,7,7,6,9,12,11,11,9,8,99,부산,개인-남자,20~29,2019
Chevrolet,0,0,0,0,0,0,0,0,0,0,1,0,1,부산,개인-남자,20~29,2019
Chrysler,3,1,0,4,2,1,2,1,0,6,0,0,20,부산,개인-남자,20~29,2019
Ford,0,1,1,1,0,1,0,1,2,0,4,0,11,부산,개인-남자,20~29,2019
Honda,0,1,5,2,3,1,2,0,1,0,0,1,16,부산,개인-남자,20~29,2019
Infiniti,0,0,1,0,0,0,0,0,0,0,1,0,2,부산,개인-남자,20~29,2019
Jaguar,0,1,0,1,0,1,0,1,0,1,0,0,5,부산,개인-남자,20~29,2019
Land Rover,1,2,1,1,1,0,0,1,0,0,0,1,8,부산,개인-남자,20~29,2019
Lexus,1,0,1,0,1,0,1,0,0,0,1,0,5,부산,개인-남자,20~29,2019
MINI,0,1,0,1,0,2,0,3,1,1,1,6,16,부산,개인-남자,20~29,2019
Mercedes-Benz,5,5,8,7,7,16,6,13,7,12,8,3,97,부산,개인-남자,20~29,2019
Nissan,0,1,1,0,0,0,0,0,0,0,1,0,3,부산,개인-남자,20~29,2019
Peugeot,0,1,0,1,0,0,0,0,0,1,1,0,4,부산,개인-남자,20~29,2019
Porsche,0,0,0,2,0,0,0,0,0,0,1,0,3,부산,개인-남자,20~29,2019
Toyota,1,2,3,2,2,1,0,0,1,2,2,1,17,부산,개인-남자,20~29,2019
Volkswagen,0,0,0,0,1,2,2,0,0,2,8,5,20,부산,개인-남자,20~29,2019
