,date,Mercedes-Benz,ASTON MARTIN,ASTON MARTIN,Nissan,Nissan,Nissan,Nissan,Nissan,Mercedes-Benz,Mercedes-Benz,Mercedes-Benz,Mercedes-Benz,BMW,BMW,Lincoln,Lincoln,Mercedes-Benz,Mercedes-Benz,Mercedes-Benz,Mercedes-Benz,Mercedes-Benz,Mercedes-Benz,Mercedes-Benz,Mercedes-Benz,Mercedes-Benz,Mercedes-Benz,Mercedes-Benz,Mercedes-Benz,Volvo,Volvo,Volvo,Volvo,Volvo,Honda,Honda,Honda
index,date,Mercedes-Benz,ASTON MARTIN,ASTON MARTIN,Nissan,Nissan,Nissan,Nissan,Nissan,Mercedes-Benz,Mercedes-Benz,Mercedes-Benz,Mercedes-Benz,BMW,BMW,Lincoln,Lincoln,Mercedes-Benz,Mercedes-Benz,Mercedes-Benz,Mercedes-Benz,Mercedes-Benz,Mercedes-Benz,Mercedes-Benz,Mercedes-Benz,Mercedes-Benz,Mercedes-Benz,Mercedes-Benz,Mercedes-Benz,Volvo,Volvo,Volvo,Volvo,Volvo,Honda,Honda,Honda
597,2017-08-20,7518.2,2008.0,2008.0,,,424.8,424.8,424.8,13355.7,9031.0,9031.0,9031.0,11305.4,11305.4,178.6,178.6,13355.7,2037.2,2037.2,2037.2,2037.2,10182.3,10182.3,10182.3,10182.3,7518.2,7518.2,7518.2,5635.3,240.1,240.1,240.1,240.1,1774.9,1774.9,1774.9
598,2017-08-21,7196.7,1658.9,1658.9,,,430.8,430.8,430.8,12784.6,8783.7,8783.7,8783.7,11856.3,11856.3,143.3,143.3,12784.6,1784.0,1784.0,1784.0,1784.0,10081.4,10081.4,10081.4,10081.4,7196.7,7196.7,7196.7,4038.6,222.3,222.3,222.3,222.3,1611.4,1611.4,1611.4
599,2017-08-22,6984.3,1643.7,1643.7,,,424.8,424.8,424.8,12407.2,8924.0,8924.0,8924.0,11075.3,11075.3,135.2,135.2,12407.2,1871.8,1871.8,1871.8,1871.8,9189.4,9189.4,9189.4,9189.4,6984.3,6984.3,6984.3,4023.2,233.2,233.2,233.2,233.2,2121.0,2121.0,2121.0
600,2017-08-23,7138.8,1240.1,1240.1,,,427.8,427.8,427.8,12681.7,8828.1,8828.1,8828.1,10997.6,10997.6,132.2,132.2,12681.7,1794.1,1794.1,1794.1,1794.1,9328.6,9328.6,9328.6,9328.6,7138.8,7138.8,7138.8,3499.5,189.9,189.9,189.9,189.9,1838.5,1838.5,1838.5
601,2017-08-24,7037.1,1169.5,1169.5,,,431.9,431.9,431.9,12501.1,8571.9,8571.9,8571.9,10449.7,10449.7,135.2,135.2,12501.1,1803.1,1803.1,1803.1,1803.1,9602.1,9602.1,9602.1,9602.1,7037.1,7037.1,7037.1,3164.4,213.4,213.4,213.4,213.4,1752.7,1752.7,1752.7
602,2017-08-25,7083.7,1219.9,1219.9,,,631.6,631.6,631.6,12583.8,8903.8,8903.8,8903.8,10747.4,10747.4,144.3,144.3,12583.8,1896.0,1896.0,1896.0,1896.0,9868.5,9868.5,9868.5,9868.5,7083.7,7083.7,7083.7,3484.7,606.7,606.7,606.7,606.7,1604.4,1604.4,1604.4
603,2017-08-26,7222.9,2007.0,2007.0,,,407.6,407.6,407.6,12831.0,9107.6,9107.6,9107.6,11075.3,11075.3,157.4,157.4,12831.0,1946.4,1946.4,1946.4,1946.4,10299.3,10299.3,10299.3,10299.3,7222.9,7222.9,7222.9,3573.4,393.1,393.1,393.1,393.1,1384.4,1384.4,1384.4
604,2017-08-27,7107.0,1537.8,1537.8,,,414.7,414.7,414.7,12625.2,8504.2,8504.2,8504.2,10624.2,10624.2,144.3,144.3,12625.2,1844.5,1844.5,1844.5,1844.5,9724.2,9724.2,9724.2,9724.2,7107.0,7107.0,7107.0,3971.6,258.4,258.4,258.4,258.4,1605.4,1605.4,1605.4
605,2017-08-28,7087.7,1317.8,1317.8,,,445.0,445.0,445.0,12590.9,8326.6,8326.6,8326.6,10839.2,10839.2,146.3,146.3,12590.9,1819.3,1819.3,1819.3,1819.3,9409.4,9409.4,9409.4,9409.4,7087.7,7087.7,7087.7,3376.3,234.7,234.7,234.7,234.7,1472.2,1472.2,1472.2
606,2017-08-29,6703.7,1269.4,1269.4,,,435.9,435.9,435.9,11908.8,8299.4,8299.4,8299.4,10637.4,10637.4,125.1,125.1,11908.8,1664.9,1664.9,1664.9,1664.9,9162.1,9162.1,9162.1,9162.1,6703.7,6703.7,6703.7,3195.1,208.8,208.8,208.8,208.8,1439.9,1439.9,1439.9
607,2017-08-30,6869.0,1037.3,1037.3,,,379.4,379.4,379.4,12202.4,8538.5,8538.5,8538.5,10938.1,10938.1,332.0,332.0,12202.4,1767.8,1767.8,1767.8,1767.8,9197.5,9197.5,9197.5,9197.5,6869.0,6869.0,6869.0,2994.6,219.0,219.0,219.0,219.0,1561.0,1561.0,1561.0
608,2017-08-31,7108.7,997.9,997.9,,,400.6,400.6,400.6,12628.2,8508.3,8508.3,8508.3,10700.9,10700.9,186.6,186.6,12628.2,1779.9,1779.9,1779.9,1779.9,9327.6,9327.6,9327.6,9327.6,7108.7,7108.7,7108.7,2886.6,214.3,214.3,214.3,214.3,1660.9,1660.9,1660.9
609,2017-09-01,6776.4,1034.2,1034.2,,,670.0,670.0,670.0,12037.9,8608.2,8608.2,8608.2,10308.4,10308.4,148.3,148.3,12037.9,1591.2,1591.2,1591.2,1591.2,9438.6,9438.6,9438.6,9438.6,6776.4,6776.4,6776.4,2828.1,200.6,200.6,200.6,200.6,1365.2,1365.2,1365.2
610,2017-09-02,7237.1,1479.2,1479.2,,,581.2,581.2,581.2,12856.2,9332.7,9332.7,9332.7,10680.7,10680.7,175.5,175.5,12856.2,1949.5,1949.5,1949.5,1949.5,9847.3,9847.3,9847.3,9847.3,7237.1,7237.1,7237.1,3054.8,207.1,207.1,207.1,207.1,1415.7,1415.7,1415.7
611,2017-09-03,7415.4,1191.6,1191.6,,,462.1,462.1,462.1,13173.1,9364.0,9364.0,9364.0,11478.9,11478.9,225.0,225.0,13173.1,1867.7,1867.7,1867.7,1867.7,11804.8,11804.8,11804.8,11804.8,7415.4,7415.4,7415.4,4200.4,293.7,293.7,293.7,293.7,1360.2,1360.2,1360.2
612,2017-09-04,7306.4,1123.1,1123.1,,,444.0,444.0,444.0,12979.4,10308.4,10308.4,10308.4,11462.8,11462.8,221.0,221.0,12979.4,2011.0,2011.0,2011.0,2011.0,10763.5,10763.5,10763.5,10763.5,7306.4,7306.4,7306.4,3589.9,272.6,272.6,272.6,272.6,1459.1,1459.1,1459.1
613,2017-09-05,7100.2,978.7,978.7,,,389.5,389.5,389.5,12613.1,11846.2,11846.2,11846.2,11549.6,11549.6,224.0,224.0,12613.1,2208.8,2208.8,2208.8,2208.8,10050.1,10050.1,10050.1,10050.1,7100.2,7100.2,7100.2,3210.4,258.0,258.0,258.0,258.0,1465.1,1465.1,1465.1
614,2017-09-06,6962.7,877.9,877.9,,,382.4,382.4,382.4,12368.9,11633.3,11633.3,11633.3,11157.0,11157.0,216.9,216.9,12368.9,2028.1,2028.1,2028.1,2028.1,9371.0,9371.0,9371.0,9371.0,6962.7,6962.7,6962.7,2932.7,228.6,228.6,228.6,228.6,1176.5,1176.5,1176.5
615,2017-09-07,7102.5,915.2,915.2,,,509.5,509.5,509.5,12617.1,11188.3,11188.3,11188.3,12241.7,12241.7,238.1,238.1,12617.1,1990.8,1990.8,1990.8,1990.8,9788.8,9788.8,9788.8,9788.8,7102.5,7102.5,7102.5,2958.8,237.3,237.3,237.3,237.3,1176.5,1176.5,1176.5
616,2017-09-08,7031.5,917.2,917.2,,,399.6,399.6,399.6,12491.0,10948.1,10948.1,10948.1,11647.4,11647.4,244.2,244.2,12491.0,1864.7,1864.7,1864.7,1864.7,9833.1,9833.1,9833.1,9833.1,7031.5,7031.5,7031.5,2938.3,221.2,221.2,221.2,221.2,1144.2,1144.2,1144.2
617,2017-09-09,7190.5,1049.4,1049.4,,,402.6,402.6,402.6,12773.5,10808.9,10808.9,10808.9,11607.1,11607.1,209.9,209.9,12773.5,1868.7,1868.7,1868.7,1868.7,11530.4,11530.4,11530.4,11530.4,7190.5,7190.5,7190.5,3214.4,331.3,331.3,331.3,331.3,1342.0,1342.0,1342.0
618,2017-09-10,8266.9,1071.6,1071.6,,,421.8,421.8,421.8,14685.7,13199.3,13199.3,13199.3,12321.5,12321.5,195.7,195.7,14685.7,1975.7,1975.7,1975.7,1975.7,12376.0,12376.0,12376.0,12376.0,8266.9,8266.9,8266.9,4102.2,257.4,257.4,257.4,257.4,1529.7,1529.7,1529.7
619,2017-09-11,7952.8,920.2,920.2,,,501.5,501.5,501.5,14127.7,10465.8,10465.8,10465.8,11903.7,11903.7,199.8,199.8,14127.7,1713.3,1713.3,1713.3,1713.3,10267.0,10267.0,10267.0,10267.0,7952.8,7952.8,7952.8,3234.3,212.7,212.7,212.7,212.7,1281.5,1281.5,1281.5
620,2017-09-12,7548.9,832.5,832.5,,,466.1,466.1,466.1,13410.2,9601.1,9601.1,9601.1,11129.8,11129.8,184.6,184.6,13410.2,1877.8,1877.8,1877.8,1877.8,9717.1,9717.1,9717.1,9717.1,7548.9,7548.9,7548.9,3217.8,215.8,215.8,215.8,215.8,1434.8,1434.8,1434.8
621,2017-09-13,6834.9,805.2,805.2,,,407.6,407.6,407.6,12141.9,8828.1,8828.1,8828.1,11086.4,11086.4,170.5,170.5,12141.9,1694.2,1694.2,1694.2,1694.2,9268.1,9268.1,9268.1,9268.1,6834.9,6834.9,6834.9,2814.5,194.9,194.9,194.9,194.9,1270.4,1270.4,1270.4
622,2017-09-14,6774.7,888.0,888.0,,,439.9,439.9,439.9,12034.9,8930.0,8930.0,8930.0,11056.1,11056.1,215.9,215.9,12034.9,1832.4,1832.4,1832.4,1832.4,10323.5,10323.5,10323.5,10323.5,6774.7,6774.7,6774.7,2698.1,180.6,180.6,180.6,180.6,1223.0,1223.0,1223.0
623,2017-09-15,8749.2,923.3,923.3,,,520.6,520.6,520.6,15542.3,12854.2,12854.2,12854.2,14318.4,14318.4,178.6,178.6,15542.3,1975.7,1975.7,1975.7,1975.7,27180.7,27180.7,27180.7,27180.7,8749.2,8749.2,8749.2,3290.5,256.9,256.9,256.9,256.9,1238.1,1238.1,1238.1
624,2017-09-16,7362.6,1216.9,1216.9,,,394.5,394.5,394.5,13079.2,10396.2,10396.2,10396.2,12042.0,12042.0,186.6,186.6,13079.2,2010.0,2010.0,2010.0,2010.0,15633.2,15633.2,15633.2,15633.2,7362.6,7362.6,7362.6,3015.6,461.8,461.8,461.8,461.8,1317.8,1317.8,1317.8
625,2017-09-17,7736.4,892.0,892.0,,,430.8,430.8,430.8,13743.2,10147.0,10147.0,10147.0,12656.5,12656.5,211.9,211.9,13743.2,1917.2,1917.2,1917.2,1917.2,13614.1,13614.1,13614.1,13614.1,7736.4,7736.4,7736.4,3512.0,617.4,617.4,617.4,617.4,1538.8,1538.8,1538.8
626,2017-09-18,7410.9,789.1,789.1,,,434.9,434.9,434.9,13165.0,9334.7,9334.7,9334.7,12082.3,12082.3,162.5,162.5,13165.0,1737.6,1737.6,1737.6,1737.6,12414.3,12414.3,12414.3,12414.3,7410.9,7410.9,7410.9,3092.8,980.3,980.3,980.3,980.3,1283.5,1283.5,1283.5
627,2017-09-19,7596.6,722.5,722.5,,,452.0,452.0,452.0,13495.0,9568.8,9568.8,9568.8,11726.1,11726.1,196.7,196.7,13495.0,1919.2,1919.2,1919.2,1919.2,12201.4,12201.4,12201.4,12201.4,7596.6,7596.6,7596.6,3136.0,747.1,747.1,747.1,747.1,1389.4,1389.4,1389.4
628,2017-09-20,6968.4,711.4,711.4,,,422.8,422.8,422.8,12379.0,8836.2,8836.2,8836.2,11052.1,11052.1,149.3,149.3,12379.0,1781.0,1781.0,1781.0,1781.0,11234.7,11234.7,11234.7,11234.7,6968.4,6968.4,6968.4,3159.9,642.6,642.6,642.6,642.6,1597.3,1597.3,1597.3
629,2017-09-21,6939.4,747.7,747.7,,,366.3,366.3,366.3,12327.5,8877.6,8877.6,8877.6,10843.2,10843.2,174.5,174.5,12327.5,1662.9,1662.9,1662.9,1662.9,11112.6,11112.6,11112.6,11112.6,6939.4,6939.4,6939.4,3460.9,1282.3,1282.3,1282.3,1282.3,1608.4,1608.4,1608.4
630,2017-09-22,6615.1,1010.1,1010.1,,,340.0,340.0,340.0,11751.4,8793.8,8793.8,8793.8,11248.8,11248.8,261.3,261.3,11751.4,1703.2,1703.2,1703.2,1703.2,10480.0,10480.0,10480.0,10480.0,6615.1,6615.1,6615.1,3235.4,2843.0,2843.0,2843.0,2843.0,1251.2,1251.2,1251.2
